match_id,r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,duration,rank,r_win
5743465618,2,27,45,94,14,30,120,17,85,44,1639,52,1
5743473104,47,84,20,99,6,93,104,101,18,26,1308,35,1
5743457807,21,26,14,1,108,101,86,19,54,59,1975,33,1
5743458506,8,60,64,5,22,7,75,1,97,17,1990,18,1
5743458610,44,84,79,74,10,6,33,25,41,7,1997,33,1
5743458912,45,121,44,27,99,128,113,62,95,84,2002,35,1
5743459116,49,41,22,121,78,20,129,35,8,6,1922,43,0
5743460110,100,84,95,21,8,50,93,22,25,99,1925,29,1
5743460719,106,84,25,48,1,30,49,50,73,14,1726,34,1
5743460815,39,44,42,55,126,30,104,36,1,14,1890,26,0
5743460902,44,26,30,17,16,8,10,35,5,4,1943,75,0
5743461919,9,48,40,110,74,22,119,60,26,93,1810,51,1
5743462117,4,84,9,88,32,40,92,93,30,46,1887,45,0
5743462306,44,79,31,81,22,5,65,39,41,129,1845,56,1
5743463118,93,4,5,85,7,81,44,67,1,41,1736,28,0
5743463514,11,120,8,86,40,51,84,60,74,41,1727,68,1
5743463801,91,16,6,50,10,104,36,5,70,11,1673,28,0
5743464103,14,20,6,47,99,26,16,39,81,56,1603,32,1
5743464409,113,37,67,128,84,82,75,44,14,4,1702,22,0
5743464812,6,47,14,40,107,94,1,30,28,27,1676,51,0
5743467003,30,110,43,6,107,9,8,97,26,69,1582,50,1
5743467102,69,36,25,26,28,32,74,51,53,104,1585,57,1
5743467108,72,114,47,126,16,67,22,69,53,36,1633,52,1
5743468217,87,14,93,28,17,8,99,44,5,84,1576,36,0
5743470417,110,18,107,29,8,104,39,44,69,84,1514,21,1
5743470812,67,16,61,84,33,70,104,43,74,7,1426,43,1
5743473005,2,44,27,105,80,5,14,39,98,1,1369,32,0
5743459512,13,9,64,38,41,84,40,94,81,18,1942,43,0
5743459801,71,84,6,9,114,83,120,17,37,93,2014,36,1
5743459806,47,14,9,44,32,11,73,33,101,41,1960,30,0
5743460111,45,5,71,21,8,2,35,37,107,18,2013,37,1
5743460306,121,31,120,11,67,92,1,97,47,100,1998,69,0
5743460814,10,25,68,60,97,31,99,41,76,30,1947,44,1
5743460818,86,11,44,29,75,35,26,25,18,21,1974,54,0
5743461111,128,30,28,41,105,14,6,97,2,21,1944,60,1
5743461114,8,10,45,11,64,5,26,41,16,94,1885,16,1
5743461203,61,1,39,7,9,44,74,121,57,86,1955,57,1
5743462202,45,79,8,62,60,93,14,84,49,9,1908,53,0
5743462604,1,101,25,74,73,14,10,26,2,56,1918,32,0
5743463515,21,25,101,5,1,44,71,107,69,111,1864,58,1
5743464206,34,100,67,30,104,41,31,10,54,128,1751,33,1
5743464413,40,27,71,22,54,29,11,8,31,5,1771,50,1
5743464810,11,61,126,60,65,111,54,73,21,129,1812,23,1
5743465612,4,97,63,87,21,110,11,23,10,39,1730,51,1
5743467000,54,21,34,100,101,110,10,16,28,74,1686,65,0
5743467105,82,69,14,2,11,19,101,120,21,72,1662,21,0
5743468219,108,25,49,41,7,89,128,100,107,17,1648,80,0
5743468510,43,110,29,22,95,28,13,67,46,25,1654,72,1
5743469403,91,18,101,48,63,32,86,84,104,16,1561,35,1
5743470710,93,1,129,14,43,77,92,33,99,35,1359,40,1
5743471603,87,128,129,41,17,91,14,19,95,106,1471,46,0
5743475411,27,71,57,72,73,104,20,10,30,58,1334,63,0
5743476914,21,86,74,67,11,97,44,16,6,92,1143,42,1
5743461019,21,104,74,1,50,38,7,68,91,95,1854,36,0
5743461112,73,51,121,67,5,75,26,42,13,25,1813,23,1
5743461116,84,75,10,49,1,41,121,99,22,37,2021,24,1
5743461312,67,69,11,111,25,17,70,90,120,9,1770,63,1
5743461505,58,41,64,76,42,100,2,57,18,11,1980,38,0
5743462310,17,44,110,129,107,12,102,84,19,28,1968,49,0
5743462503,88,7,114,93,13,11,97,84,75,67,1949,54,1
5743462602,45,20,53,62,54,71,128,9,51,12,1935,52,1
5743462816,75,12,28,72,40,56,79,84,8,45,1939,32,0
5743463113,7,16,52,128,1,84,129,21,31,18,1894,39,1
5743463817,12,14,13,7,19,4,37,87,8,41,1904,32,0
5743464610,26,75,47,80,44,35,87,45,39,14,1843,42,1
5743465404,104,41,3,128,105,6,81,31,35,84,1864,47,1
5743466416,64,28,8,97,25,26,41,20,53,11,1772,53,1
5743468308,21,129,18,74,16,112,104,41,57,10,1725,56,0
5743468405,2,25,81,64,74,8,84,71,61,14,1659,54,0
5743469413,40,14,80,43,103,17,87,41,128,83,1568,47,1
5743470818,30,6,105,108,67,104,11,50,71,44,1597,31,1
5743471017,26,52,28,41,62,44,71,99,54,22,1558,63,1
5743473814,18,30,110,69,109,76,106,27,90,129,1458,32,0
5743473909,2,1,100,32,92,77,35,21,85,110,1438,45,0
5743482116,76,93,86,44,19,51,14,68,41,81,1023,42,0
5743463517,86,8,27,7,70,45,19,99,10,120,1965,43,1
5743463702,18,44,6,84,91,33,126,119,5,85,1932,22,0
5743464108,46,26,98,114,37,91,47,64,2,70,1802,29,0
5743464505,6,85,112,119,17,86,59,73,104,64,1903,43,0
5743466103,22,18,30,104,14,81,97,98,26,84,1770,44,1
5743466313,97,9,98,84,70,85,8,75,32,14,1852,43,1
5743466516,86,18,41,129,9,74,84,28,11,10,1761,42,0
5743468506,19,106,61,41,129,42,101,22,14,74,1739,26,1
5743470706,27,70,17,53,77,57,48,98,47,25,1650,47,0
5743471908,83,50,74,99,93,2,44,113,5,14,1444,24,1
5743471913,67,22,126,21,66,83,30,8,74,81,1546,55,1
5743472216,44,14,25,112,120,37,21,8,75,129,1551,53,0
5743474015,126,105,14,37,44,59,84,102,8,39,1523,54,0
5743475313,38,97,18,83,37,44,51,87,19,70,1460,54,1
5743475412,74,11,1,42,26,110,14,114,35,48,1419,46,0
5743463716,21,67,5,106,56,69,108,26,86,32,2043,54,1
5743463717,43,104,93,50,56,44,84,41,121,74,1994,23,1
5743464101,73,47,41,95,68,69,11,8,22,67,2012,20,1
5743464319,12,52,83,55,96,84,58,36,56,94,1888,51,0
5743464406,21,41,104,68,62,112,17,28,91,95,1967,55,1
5743464616,106,62,1,50,58,75,38,7,56,76,1948,61,0
5743464618,57,106,101,108,18,64,39,13,86,44,1710,55,1
5743465300,110,97,14,54,22,128,120,57,83,81,1950,60,1
5743465617,7,61,44,97,68,67,121,17,20,99,1897,49,1
5743466316,11,1,58,104,26,25,29,17,33,18,1864,61,1
5743466815,20,17,101,47,18,44,50,14,126,56,1846,43,0
5743468105,39,6,50,43,128,70,126,27,95,87,1868,41,1
5743468519,1,104,25,50,28,41,85,64,6,110,1792,42,0
5743469411,99,42,84,39,86,112,17,83,29,41,1633,52,1
5743471608,78,64,54,15,25,52,28,114,101,86,1666,59,0
5743471915,14,110,114,105,8,44,49,26,94,86,1665,52,1
5743473004,104,30,40,8,21,25,111,70,110,47,1558,17,1
5743474801,85,108,26,1,53,12,110,84,19,10,1479,61,1
5743479204,47,57,18,6,49,71,26,93,82,81,1377,33,1
5743464816,31,18,10,128,39,7,6,91,111,17,1788,47,1
5743465503,95,126,5,14,34,12,17,105,81,62,1849,32,1
5743466109,81,18,30,68,39,74,26,44,28,25,1948,50,1
5743466113,66,86,9,41,91,75,42,21,35,5,1970,49,0
5743467114,53,1,48,74,11,106,73,26,57,44,1774,33,0
5743467312,79,30,18,129,22,28,114,43,88,52,1907,68,0
5743467417,120,74,68,41,75,87,18,65,11,16,1905,41,1
5743469117,32,30,109,42,36,6,5,77,110,14,1807,22,1
5743469305,93,30,44,25,21,9,26,114,104,22,1805,15,1
5743469418,25,14,71,21,93,106,99,1,114,8,1810,43,1
5743469613,31,17,10,69,36,129,30,128,44,68,1851,62,0
5743470606,113,86,67,33,129,4,8,87,14,94,1768,59,1
5743470901,94,40,44,2,60,88,22,99,50,10,1771,34,0
5743470902,82,32,34,6,80,101,129,47,112,109,1757,54,0
5743471404,41,121,9,30,14,46,81,44,31,84,1639,35,0
5743472019,90,2,9,86,41,14,104,11,18,31,1706,34,0
5743472816,18,111,86,81,11,97,95,62,21,27,1694,53,0
5743474318,1,68,59,25,81,119,11,18,60,64,1495,52,1
5743480603,111,64,129,56,93,71,26,9,44,13,1322,43,1
5743488006,101,48,120,93,84,129,53,13,92,12,944,66,1
5743467103,110,105,48,114,10,39,41,61,85,29,1849,45,0
5743467408,18,50,83,14,1,26,87,126,104,93,1962,13,1
5743467714,41,104,25,27,74,29,21,18,40,86,1872,55,1
5743467815,128,18,4,99,27,19,63,44,85,45,1738,62,1
5743468000,75,60,80,4,53,88,129,15,106,41,1886,35,0
5743468019,21,34,2,119,44,14,105,57,109,64,1944,72,1
5743468218,18,65,93,16,90,9,44,26,14,41,1886,16,1
5743468616,100,41,97,6,120,129,112,18,44,68,1771,53,1
5743469412,28,80,84,26,95,1,74,103,86,129,1864,51,1
5743470202,14,128,114,26,35,78,75,81,67,111,1856,43,1
5743470315,71,84,8,22,88,70,108,52,9,75,1903,48,1
5743470602,60,102,49,44,72,52,13,81,18,14,1803,34,1
5743472110,95,80,62,5,18,67,25,58,11,9,1683,43,0
5743472901,101,27,52,44,106,97,54,120,31,25,1528,64,0
5743473506,101,129,114,27,18,14,8,81,63,97,1649,60,1
5743473513,121,103,65,106,12,98,70,105,36,27,1704,18,0
5743474118,11,121,38,8,21,85,110,113,1,126,1667,51,1
5743474913,59,85,31,70,55,14,74,114,50,73,1652,41,1
5743475214,78,70,13,25,93,67,16,47,101,22,1647,41,0
5743476014,18,69,14,106,21,103,4,1,31,8,1641,36,1
5743476401,17,9,67,87,81,56,84,108,74,83,1552,32,0
5743476714,34,100,26,73,108,129,25,93,39,27,1534,52,1
5743477913,8,30,73,129,26,9,21,18,87,74,1554,40,0
5743468316,23,31,26,1,13,25,84,41,68,49,1981,34,0
5743468401,84,40,41,31,113,7,17,96,10,25,1997,37,1
5743468407,41,14,42,30,21,100,8,64,77,114,1937,22,1
5743468709,5,128,104,11,70,26,93,35,99,121,1962,36,1
5743468717,21,121,44,51,52,84,17,8,107,2,1957,49,1
5743469704,74,119,114,41,25,46,84,7,18,9,1936,69,0
5743470106,74,69,41,68,104,64,71,57,61,14,1919,21,1
5743470113,88,89,5,108,42,56,105,12,20,71,1932,52,1
5743470317,1,101,74,11,9,35,120,85,84,32,1874,23,1
5743470408,26,56,25,44,129,112,11,68,41,110,1870,36,0
5743472501,96,114,25,110,8,44,11,97,83,86,1781,57,1
5743473002,44,58,88,72,97,35,26,6,99,7,1806,35,0
5743473301,60,111,21,44,26,18,31,104,28,39,1769,47,0
5743474009,8,7,35,129,30,105,78,36,41,64,1728,52,1
5743474119,1,2,126,5,50,75,11,83,81,19,1751,56,0
5743475919,1,110,26,108,43,114,40,72,9,84,1659,37,1
5743476715,19,9,6,5,84,129,45,102,67,26,1423,43,1
5743482318,5,129,106,114,62,39,14,74,8,21,1276,49,1
5743487717,56,129,41,105,57,61,74,14,20,6,1127,49,0
5743468914,5,74,27,28,44,18,100,34,20,31,2061,53,0
5743469002,54,84,40,5,82,18,34,14,31,60,1916,42,1
5743469419,129,14,100,91,72,6,92,18,75,8,2012,28,1
5743472007,31,26,1,13,54,18,42,74,111,14,1914,43,1
5743472108,41,63,104,53,57,48,89,2,19,112,1831,28,0
5743473100,40,60,45,26,8,76,31,42,57,70,1864,32,1
5743473400,82,129,107,105,44,21,35,31,1,86,1805,54,1
5743474114,110,32,41,19,84,8,106,13,20,48,1835,51,0
5743474419,128,111,19,70,107,16,25,114,26,67,1694,38,0
5743474904,91,67,86,21,8,74,2,39,81,22,1751,33,1
5743475705,104,11,41,75,14,43,62,95,27,44,1665,33,0
5743476514,74,6,18,98,5,11,84,10,71,1,1694,31,1
5743476716,13,8,128,26,129,52,83,1,58,50,1669,39,0
5743476814,22,25,44,19,41,18,38,36,20,84,1703,44,0
5743478118,11,54,74,120,85,128,35,47,6,14,1618,55,0
5743478715,2,10,26,30,22,62,41,129,11,3,1521,24,1
5743480319,71,20,36,93,44,61,14,83,70,87,1502,42,0
5743480806,20,36,25,41,17,104,1,99,77,5,1507,67,1
5743480911,97,71,3,105,93,28,77,84,25,52,1451,68,0
5743481609,105,11,97,95,79,84,26,29,89,59,1378,49,0
5743470411,54,86,75,49,129,84,70,85,9,16,2044,44,1
5743471202,75,93,33,26,67,62,51,114,27,129,1983,58,0
5743471408,26,93,42,114,57,98,67,84,56,27,1931,42,0
5743471412,121,129,26,93,11,84,22,5,81,41,1894,32,0
5743472115,126,98,22,18,86,29,74,26,85,35,1899,46,1
5743472619,14,101,61,67,2,110,27,10,26,1,1961,29,0
5743473001,1,74,10,129,87,78,26,7,21,93,1888,34,1
5743473807,110,19,55,32,62,57,45,63,98,61,1605,65,0
5743473908,35,44,7,50,105,26,29,10,18,79,1854,42,0
5743474714,42,7,94,85,23,8,81,64,129,83,1827,19,0
5743474719,30,99,53,10,119,31,14,1,11,49,1841,27,1
5743474804,120,41,69,14,105,42,58,18,36,22,1819,43,0
5743476011,39,1,3,129,9,10,56,110,57,7,1608,80,0
5743479009,28,10,9,84,41,114,14,21,5,44,1684,41,1
5743481209,47,89,99,69,43,58,61,32,54,35,1445,26,0
5743486110,106,26,109,59,19,18,50,42,93,56,1257,23,0
5743472210,58,1,64,22,60,18,99,26,85,21,1946,34,1
5743472312,67,50,4,35,14,1,100,30,21,99,1940,14,1
5743472607,35,86,28,56,9,44,39,54,5,40,1955,31,1
5743473212,1,60,120,26,100,6,54,3,101,53,1851,58,0
5743473709,67,102,105,36,85,17,100,44,59,71,1956,22,1
5743473913,19,11,6,84,62,98,1,26,48,44,1895,28,1
5743476010,22,19,18,40,75,44,110,13,73,51,1781,72,1
5743476012,98,45,14,93,26,22,99,6,40,30,1778,42,0
5743477017,95,50,6,31,58,19,75,42,52,29,1751,31,1
5743477514,93,94,29,84,14,126,95,97,120,26,1733,62,1
5743478100,30,11,129,8,5,85,21,51,107,44,1598,53,1
5743478219,99,30,14,23,1,94,86,104,18,83,1733,31,1
5743479514,44,34,26,108,87,126,92,36,1,31,1672,32,0
5743480209,114,54,87,84,44,45,42,26,5,73,1636,31,1
5743482312,69,81,48,40,62,37,128,8,97,43,1551,25,1
5743482314,74,28,41,3,71,72,6,102,13,84,1543,35,0
5743483709,106,25,71,112,18,95,16,86,14,21,1509,49,1
5743484811,29,63,70,49,44,104,114,32,98,71,1440,36,1
5743485914,33,54,74,90,73,10,80,5,25,104,1394,32,0
5743488412,26,42,50,95,61,51,108,34,5,6,1303,52,1
5743491501,45,70,28,11,30,8,75,2,91,74,1159,60,1
5743473510,100,97,13,44,114,21,98,8,26,107,1974,50,1
5743474706,26,45,42,12,114,93,31,58,74,7,1938,28,1
5743475608,22,25,23,94,129,1,50,28,21,111,1798,31,1
5743475913,14,28,29,92,93,41,23,36,56,97,1890,22,1
5743476204,42,87,22,85,35,10,53,97,14,30,1842,37,1
5743476504,45,108,44,35,57,6,2,70,26,84,1854,33,1
5743477207,70,30,129,106,26,31,113,54,108,7,1851,52,0
5743478508,21,84,91,54,14,92,67,25,110,99,1822,70,1
5743480214,21,77,1,86,83,41,11,7,98,64,1694,69,1
5743481302,48,71,93,76,10,39,85,95,8,97,1666,31,0
5743482411,18,62,91,1,7,12,104,2,11,84,1582,32,1
5743482800,22,44,119,98,74,26,8,99,21,30,1589,20,1
5743483213,87,4,18,106,25,1,56,21,14,57,1560,62,0
5743483612,1,99,11,105,68,85,36,109,43,104,1587,64,1
5743484215,35,2,9,26,11,71,114,39,44,21,1572,13,1
5743484310,111,2,74,7,44,126,28,8,13,23,1241,52,0
5743486012,18,2,37,85,41,102,59,14,6,84,1456,34,0
5743487519,104,25,54,17,57,121,9,19,129,73,1443,80,1
5743491302,6,104,83,61,7,111,2,93,74,107,1206,52,1
5743492201,70,128,97,39,87,6,9,18,29,111,1178,41,1
5743474516,91,93,52,64,129,8,74,5,97,31,1939,44,0
5743474613,2,25,47,8,14,49,21,22,67,68,1880,47,1
5743474912,85,33,119,106,95,29,26,121,17,93,2004,41,0
5743475113,74,27,93,99,5,1,14,11,33,95,1984,22,1
5743477418,14,26,1,74,50,67,86,97,27,105,1921,36,1
5743477517,126,9,44,128,29,56,14,70,3,108,1870,34,0
5743477710,108,1,22,97,5,83,27,8,129,101,1741,33,1
5743477808,82,93,96,26,38,84,11,44,40,58,1897,18,0
5743479806,126,2,51,41,64,107,22,55,37,95,1822,68,0
5743479817,73,114,126,9,83,79,74,16,109,25,1787,68,0
5743483106,119,100,114,15,29,1,21,22,129,32,1671,50,0
5743483212,11,6,20,13,103,128,40,1,71,47,1548,32,1
5743484519,35,108,83,41,109,74,42,99,61,58,1580,22,0
5743484719,96,111,80,6,52,22,129,26,18,110,1584,60,0
5743485702,46,86,20,10,8,52,29,97,44,62,1536,52,1
5743493003,39,6,105,28,14,38,93,25,7,84,1156,46,0
5743476113,8,44,70,84,40,15,104,30,7,94,1990,33,1
5743476201,39,91,128,47,104,59,6,41,22,69,2046,13,1
5743476219,93,86,18,40,55,74,129,114,121,30,1987,61,1
5743476319,18,30,74,63,62,71,67,28,20,32,1996,33,0
5743476516,83,47,37,104,26,97,99,74,63,5,1927,58,1
5743477011,86,21,106,18,126,6,84,128,108,26,1816,51,0
5743477103,68,50,41,98,25,26,8,56,19,2,1970,38,0
5743477112,28,84,7,4,44,75,30,1,33,54,1958,40,1
5743477512,14,18,30,22,47,26,44,42,23,21,1974,22,1
5743477519,64,121,18,108,11,52,31,1,96,25,1960,57,0
5743477806,128,96,113,6,57,19,101,70,100,47,1999,37,1
5743477912,6,28,85,14,82,86,8,74,11,2,1964,24,1
5743478213,28,70,50,48,62,76,25,6,57,81,1934,31,0
5743478709,47,57,9,27,6,85,101,109,61,99,1880,68,1
5743479814,64,21,104,1,86,48,108,84,75,56,1841,46,0
5743480206,93,51,46,84,2,113,50,99,44,33,1838,15,1
5743481017,128,14,68,41,103,11,25,8,87,56,1775,40,1
5743481301,74,31,56,64,81,129,59,30,84,41,1691,33,0
5743481413,9,42,5,32,113,1,86,46,2,14,1781,64,1
5743481813,6,67,21,62,64,86,104,1,74,14,1758,26,1
5743482802,108,37,30,44,4,47,60,16,22,8,1654,39,1
5743482804,96,114,75,92,85,107,74,93,97,26,1711,70,1
5743483211,18,26,81,6,10,41,14,94,31,104,1719,43,1
5743483619,23,22,14,32,83,93,86,19,74,30,1716,23,1
5743483702,47,36,81,6,84,74,71,91,8,95,1707,50,1
5743484908,1,76,28,71,121,14,86,128,44,53,1554,54,0
5743487504,30,29,54,10,85,12,25,75,44,47,1368,45,0
5743477818,23,83,18,121,28,9,126,67,84,36,2010,39,1
5743478218,109,19,120,17,97,30,41,25,53,106,2016,53,1
5743478813,83,126,67,128,98,17,93,99,107,26,1930,35,1
5743479203,75,113,27,41,77,74,81,105,98,71,1940,22,0
5743479207,18,71,47,91,114,44,14,20,87,104,1919,51,0
5743479809,74,71,12,108,20,27,28,13,93,14,1918,63,1
5743480101,60,128,61,84,8,29,9,80,62,10,1916,65,0
5743480516,78,39,87,21,8,74,5,71,44,60,1863,64,0
5743480710,111,126,110,6,104,26,80,25,37,44,1881,32,1
5743480916,29,46,18,58,74,2,128,11,67,25,1851,59,1
5743480918,1,17,26,86,29,97,76,30,44,91,1889,43,1
5743481007,11,75,48,26,104,21,30,85,93,56,1856,28,1
5743481213,129,5,86,11,113,126,2,101,26,6,1744,41,1
5743481414,110,29,45,54,30,62,18,14,27,93,1849,48,1
5743481709,17,108,87,93,110,9,8,47,27,14,1790,36,0
5743481811,43,5,20,42,95,23,15,129,104,68,1783,35,1
5743483004,111,29,10,128,94,49,35,14,31,8,1778,44,0
5743483111,39,111,97,108,41,75,46,19,14,18,1705,62,0
5743483409,102,104,68,56,61,47,20,2,114,119,1715,33,1
5743483909,41,74,5,28,86,9,85,6,46,29,1716,34,1
5743484307,96,64,8,9,126,67,46,86,26,97,1682,44,1
5743485601,26,1,82,112,98,119,27,110,35,54,1615,33,0
5743487415,21,10,56,110,50,86,6,67,25,105,1558,53,1
5743487712,91,10,74,104,3,6,51,16,114,85,1566,60,0
5743488207,119,86,40,36,114,81,26,8,121,74,1535,22,1
5743488605,97,126,76,85,41,26,18,13,104,7,1487,55,0
5743489318,44,108,14,101,30,88,43,11,20,54,1334,60,1
5743493601,99,75,80,32,14,50,11,114,105,98,1310,35,0
5743496706,27,22,14,109,17,41,26,110,23,45,991,42,1
5743480410,14,15,44,13,5,78,31,82,6,22,1871,42,1
5743480914,44,3,84,97,83,86,16,109,5,76,1705,53,1
5743481300,18,22,21,87,42,98,26,6,52,62,1943,73,1
5743482200,28,31,67,74,107,106,128,46,12,15,1856,52,1
5743482605,66,30,94,46,77,114,101,29,36,86,1725,53,0
5743482708,62,1,94,30,25,6,28,52,86,33,1855,33,0
5743483208,96,86,70,126,57,7,29,6,76,30,1813,48,0
5743483305,54,19,99,14,75,5,93,65,128,86,1782,40,1
5743483614,91,73,8,128,15,19,1,42,44,6,1739,21,1
5743484313,54,4,62,98,6,114,101,95,72,57,1797,56,0
5743484413,67,81,87,39,74,26,41,3,17,114,1675,44,0
5743485116,85,54,15,25,10,75,18,86,104,9,1543,48,1
5743485212,21,108,110,6,20,70,98,10,71,22,1726,60,1
5743486904,91,74,114,104,85,60,66,25,41,106,1651,63,0
5743487201,39,44,4,75,51,87,56,83,29,67,1642,62,0
5743487311,21,112,81,106,54,5,42,56,7,14,1661,62,0
5743487518,108,34,73,35,36,99,14,72,54,38,1588,47,1
5743488209,7,13,30,1,40,74,16,95,75,6,1629,56,1
5743488403,126,53,6,12,94,109,84,21,73,67,1598,15,1
5743490004,70,40,46,31,99,4,10,104,6,69,1465,28,1
5743496208,32,113,88,39,18,114,9,96,12,59,1278,23,0
5743502406,96,12,10,20,31,67,92,21,121,95,985,61,1
5743481418,44,13,25,108,57,14,120,67,37,39,1928,47,1
5743481516,129,1,10,27,97,37,28,126,101,42,1981,64,0
5743481611,18,14,119,108,97,86,126,52,111,8,1906,78,1
5743481818,81,107,30,6,41,128,87,63,86,108,1819,37,1
5743483215,72,7,67,102,42,45,6,23,1,34,1918,13,1
5743483915,121,98,83,80,93,8,14,2,91,23,1807,51,1
5743484916,109,64,129,86,10,51,41,44,9,128,1526,44,0
5743485016,99,27,61,86,93,6,84,22,98,113,1807,18,0
5743485406,45,12,5,60,86,9,44,38,90,21,1770,46,1
5743486914,104,36,6,84,128,97,74,56,14,44,1450,41,1
5743487716,81,50,64,6,11,45,129,9,70,26,1671,61,1
5743488711,18,44,63,31,68,19,106,41,75,78,1668,52,1
5743489219,1,106,129,66,101,26,93,68,42,70,1609,35,0
5743489400,67,26,11,2,105,53,10,56,96,14,1642,41,0
5743490304,107,104,54,74,86,42,64,14,34,129,1584,44,1
5743491506,85,14,34,25,104,47,11,18,101,68,1509,23,1
5743501609,98,17,1,128,97,85,93,45,74,25,1036,74,0
5743482803,72,41,51,69,26,30,1,86,73,2,1953,47,1
5743482805,26,126,8,90,59,105,18,110,102,74,1908,39,1
5743482908,44,64,30,106,2,34,107,6,28,53,1938,48,0
5743483001,95,20,18,53,21,44,28,9,97,105,1989,46,1
5743485014,41,34,83,8,75,36,67,73,14,37,1884,46,0
5743485103,93,2,11,14,27,25,28,29,44,7,1839,59,1
5743487407,6,128,85,83,39,67,112,7,119,21,1739,52,1
5743487500,100,35,6,50,97,30,114,25,39,76,1754,38,1
5743488309,1,52,69,30,129,97,36,63,60,45,1744,22,0
5743489402,84,106,27,67,99,104,74,2,128,40,1653,23,0
5743491119,31,68,61,28,6,87,26,56,41,47,1594,34,1
5743492301,50,26,46,85,42,59,68,7,8,51,1546,52,0
5743492407,14,2,64,11,41,4,73,79,86,8,1556,63,1
5743499908,59,26,8,7,16,3,106,9,63,93,1233,61,1
5743502305,39,27,12,57,37,85,10,74,79,69,1098,72,0
5743483412,74,93,63,26,35,37,8,114,7,51,2028,66,0
5743483810,77,101,112,6,23,99,14,129,46,18,1915,53,0
5743484019,26,93,10,28,14,104,119,70,99,86,1885,33,0
5743484401,40,104,39,30,44,93,74,6,13,68,1962,38,0
5743484608,16,74,90,49,18,28,71,41,50,128,1912,33,0
5743485303,1,46,128,112,126,8,7,68,22,51,1914,73,1
5743485305,50,22,70,129,23,14,86,9,8,11,1696,34,1
5743485512,2,12,35,56,66,18,84,68,67,113,1877,32,1
5743485513,27,45,6,98,17,99,31,70,7,76,1941,60,1
5743485600,32,33,25,37,28,101,84,8,102,22,1875,46,0
5743485917,21,44,62,30,106,14,18,22,26,28,1870,60,1
5743486312,25,70,108,34,121,31,54,28,126,75,1860,52,0
5743486413,23,21,94,86,84,8,14,101,64,98,1872,44,1
5743491010,30,1,28,14,4,32,44,74,26,7,1663,51,0
5743491815,6,74,104,84,60,2,128,63,14,41,1644,52,1
5743497602,25,84,6,42,34,126,81,128,98,79,1376,42,0
5743497609,121,104,76,56,20,10,57,19,97,5,1327,63,1
5743505405,63,14,108,30,10,66,8,47,101,71,1046,69,0
5743484815,101,41,28,87,86,38,31,44,102,74,1977,49,0
5743484903,16,100,21,14,93,73,26,2,84,27,1984,32,1
5743484904,44,28,84,109,9,93,104,69,7,39,2012,49,1
5743485408,1,87,26,42,14,35,44,27,93,9,1893,39,0
5743485510,52,71,8,99,7,21,95,26,129,42,1947,41,1
5743486009,6,11,119,30,8,35,18,67,84,10,1894,25,0
5743486016,75,26,8,33,104,22,1,90,84,6,1907,26,1
5743486201,67,28,14,106,26,85,10,112,9,44,1945,52,0
5743487019,33,42,104,14,126,99,109,46,74,50,1929,23,0
5743487719,30,106,18,26,93,31,42,114,39,70,1822,24,1
5743488003,96,26,93,53,71,101,10,38,22,5,1802,31,0
5743488007,8,31,49,62,73,58,28,35,32,85,1896,16,1
5743488808,43,20,40,81,10,6,62,11,60,85,1875,49,0
5743488917,8,30,80,36,84,28,41,11,25,22,1835,43,1
5743489102,86,91,96,44,56,9,93,87,129,10,1794,73,1
5743489703,30,86,18,104,74,99,11,5,6,14,1762,43,1
5743491101,91,48,20,53,21,51,104,41,25,43,1749,65,1
5743491711,28,88,75,26,93,108,14,84,8,22,1728,31,0
5743491811,126,105,27,9,44,6,128,110,81,34,1665,74,1
5743492006,64,21,8,2,100,26,44,46,85,28,1674,43,1
5743495211,36,6,44,56,50,35,71,99,93,84,1541,19,0
5743499801,54,48,105,15,21,47,93,75,14,110,1368,30,1
5743503719,83,18,114,25,54,44,56,86,63,52,1215,65,0
5743485900,20,23,6,29,107,8,2,74,19,5,1996,43,0
5743486106,74,44,99,84,25,36,42,7,8,26,1958,21,0
5743486111,88,94,114,86,5,113,75,44,26,98,2003,38,0
5743486911,70,7,98,64,17,34,119,10,62,85,1920,71,0
5743487414,25,97,60,44,85,2,8,101,30,47,1868,41,1
5743488313,90,51,120,126,1,22,13,31,44,99,1905,65,1
5743488408,37,71,96,21,19,9,43,41,18,86,1910,30,1
5743488704,1,126,68,27,74,64,23,67,30,112,1717,53,0
5743488912,72,18,84,8,75,21,9,93,39,14,1699,50,0
5743489119,64,14,91,114,93,13,86,47,4,109,1860,46,1
5743489301,86,114,108,65,87,6,88,27,104,25,1820,53,0
5743492506,103,104,27,109,106,84,97,62,46,120,1749,41,1
5743494713,41,74,33,101,21,26,29,35,10,80,1634,42,1
5743496000,26,99,44,105,74,8,47,22,14,17,1583,41,0
5743496815,59,97,20,6,26,128,1,44,90,10,1501,32,1
5743498718,47,63,28,81,50,36,94,60,75,71,1461,49,1
5743499401,41,83,62,57,53,8,30,98,21,56,1337,22,1
5743486716,6,129,5,49,119,86,8,83,53,74,2033,39,1
5743486912,83,26,107,44,7,97,11,4,21,93,2018,50,0
5743487713,42,71,105,54,76,128,44,22,75,36,2023,38,0
5743488411,52,120,30,44,11,53,114,112,31,60,1902,55,0
